--------- beginning of main
07-04 13:41:26.982 16534 16554 I Unity   : MemoryManager: Using 'Dynamic Heap' Allocator.
07-04 13:41:54.267 16534 16554 I Unity   : 
07-04 13:41:55.036 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:55.036 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:55.036 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:55.036 16534 16554 I Unity   : 
07-04 13:41:55.809 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:55.809 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:55.809 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:55.809 16534 16554 I Unity   : 
07-04 13:41:56.491 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:56.491 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:56.491 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:56.491 16534 16554 I Unity   : 
07-04 13:41:57.191 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:57.191 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:57.191 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:57.191 16534 16554 I Unity   : 
07-04 13:41:57.951 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:57.951 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:57.951 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:57.951 16534 16554 I Unity   : 
07-04 13:41:58.735 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:58.735 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:58.735 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:58.735 16534 16554 I Unity   : 
07-04 13:41:59.513 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:41:59.513 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:41:59.513 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:41:59.513 16534 16554 I Unity   : 
07-04 13:42:00.282 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:00.282 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:00.282 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:00.282 16534 16554 I Unity   : 
07-04 13:42:01.059 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:01.059 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:01.059 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:01.059 16534 16554 I Unity   : 
07-04 13:42:01.822 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:01.822 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:01.822 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:01.822 16534 16554 I Unity   : 
07-04 13:42:02.589 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:02.589 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:02.589 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:02.589 16534 16554 I Unity   : 
07-04 13:42:03.369 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:03.369 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:03.369 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:03.369 16534 16554 I Unity   : 
07-04 13:42:04.138 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:04.138 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:04.138 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:04.138 16534 16554 I Unity   : 
07-04 13:42:04.904 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:04.904 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:04.904 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:04.904 16534 16554 I Unity   : 
07-04 13:42:05.667 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:05.667 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:05.667 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:05.667 16534 16554 I Unity   : 
07-04 13:42:06.430 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:06.430 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:06.430 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:06.430 16534 16554 I Unity   : 
07-04 13:42:07.182 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:07.182 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:07.182 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:07.182 16534 16554 I Unity   : 
07-04 13:42:07.926 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:07.926 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:07.926 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:07.926 16534 16554 I Unity   : 
07-04 13:42:08.691 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:08.691 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:08.691 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:08.691 16534 16554 I Unity   : 
07-04 13:42:09.464 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:09.464 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:09.464 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:09.464 16534 16554 I Unity   : 
07-04 13:42:10.229 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:10.229 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:10.229 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:10.229 16534 16554 I Unity   : 
07-04 13:42:10.988 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:10.988 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:10.988 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:10.988 16534 16554 I Unity   : 
07-04 13:42:11.719 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:11.719 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:11.719 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:11.719 16534 16554 I Unity   : 
07-04 13:42:12.479 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:12.479 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:12.479 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:12.479 16534 16554 I Unity   : 
07-04 13:42:13.213 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:13.213 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:13.213 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.213 16534 16554 I Unity   : 
07-04 13:42:13.587 16534 16554 I Unity   : Starting CSV upload from: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/Historical.csv
07-04 13:42:13.587 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.587 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.587 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:42:13.587 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:42:13.587 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:42:13.587 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:42:13.587 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:42:13.587 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:42:13.587 16534 16554 I Unity   : 
07-04 13:42:13.595 16534 16554 I Unity   : Searching for file in: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/TrackingData
07-04 13:42:13.595 16534 16554 I Unity   : CSVUploader:searchForFile(String)
07-04 13:42:13.595 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:42:13.595 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:42:13.595 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:42:13.595 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:42:13.595 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:42:13.595 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:42:13.595 16534 16554 I Unity   : 
07-04 13:42:13.596 16534 16554 I Unity   : Found file: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/TrackingData/OculusTracking_20250704_134153.csv
07-04 13:42:13.596 16534 16554 I Unity   : CSVUploader:searchForFile(String)
07-04 13:42:13.596 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:42:13.596 16534 16554 I Unity   : 
07-04 13:42:13.596 16534 16554 I Unity   : Starting CSV upload from: /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/TrackingData/OculusTracking_20250704_134153.csv
07-04 13:42:13.596 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.596 16534 16554 I Unity   : CSVUploader:OnClick()
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:42:13.596 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:42:13.596 16534 16554 I Unity   : 
07-04 13:42:13.745 16534 16554 I Unity   : ⏱️ Tiempo total: 0,153 s
07-04 13:42:13.745 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.745 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.745 16534 16554 I Unity   : 
07-04 13:42:13.746 16534 16554 I Unity   : [EFFICIENCY] File total size (not including overhead): 11245 bytes
07-04 13:42:13.746 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.746 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.746 16534 16554 I Unity   : 
07-04 13:42:13.747 16534 16554 I Unity   : [EFFICIENCY] Payload total size (including overhead): 11329 bytes
07-04 13:42:13.747 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.747 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.747 16534 16554 I Unity   : 
07-04 13:42:13.748 16534 16554 I Unity   : [EFFICIENCY] Overhead size (headers, form boundaries, etc.): 84 bytes
07-04 13:42:13.748 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.748 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.748 16534 16554 I Unity   : 
07-04 13:42:13.748 16534 16554 I Unity   : Overhead Ratio0,00746998666073811
07-04 13:42:13.748 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.748 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.748 16534 16554 I Unity   : 
07-04 13:42:13.749 16534 16554 I Unity   : Efficiency0,992585400300115
07-04 13:42:13.749 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.749 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.749 16534 16554 I Unity   : 
07-04 13:42:13.749 16534 16554 I Unity   : Upload successful: {"message":"File uploaded successfully"}
07-04 13:42:13.749 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.749 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.749 16534 16554 I Unity   : 
07-04 13:42:13.931 16534 16554 I Unity   : ⏱️ Tiempo total: 0,333 s
07-04 13:42:13.931 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.931 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.931 16534 16554 I Unity   : 
07-04 13:42:13.931 16534 16554 I Unity   : [EFFICIENCY] File total size (not including overhead): 111815 bytes
07-04 13:42:13.931 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.931 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.931 16534 16554 I Unity   : 
07-04 13:42:13.932 16534 16554 I Unity   : [EFFICIENCY] Payload total size (including overhead): 111899 bytes
07-04 13:42:13.932 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.932 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.932 16534 16554 I Unity   : 
07-04 13:42:13.932 16534 16554 I Unity   : [EFFICIENCY] Overhead size (headers, form boundaries, etc.): 84 bytes
07-04 13:42:13.932 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.932 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.932 16534 16554 I Unity   : 
07-04 13:42:13.933 16534 16554 I Unity   : Overhead Ratio0,000751240888968385
07-04 13:42:13.933 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.933 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.933 16534 16554 I Unity   : 
07-04 13:42:13.933 16534 16554 I Unity   : Efficiency0,999249323050251
07-04 13:42:13.933 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.933 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.933 16534 16554 I Unity   : 
07-04 13:42:13.933 16534 16554 I Unity   : Upload successful: {"message":"File uploaded successfully"}
07-04 13:42:13.933 16534 16554 I Unity   : <UploadCSV>d__9:MoveNext()
07-04 13:42:13.933 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.933 16534 16554 I Unity   : 
07-04 13:42:13.969 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:13.969 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:13.969 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:13.969 16534 16554 I Unity   : 
07-04 13:42:14.727 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:14.727 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:14.727 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:14.727 16534 16554 I Unity   : 
07-04 13:42:15.479 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:15.479 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:15.479 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:15.479 16534 16554 I Unity   : 
07-04 13:42:16.238 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:16.238 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:16.238 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:16.238 16534 16554 I Unity   : 
07-04 13:42:17.015 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:17.015 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:17.015 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:17.015 16534 16554 I Unity   : 
07-04 13:42:17.789 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:17.789 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:17.789 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:17.789 16534 16554 I Unity   : 
07-04 13:42:18.557 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:18.557 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:18.557 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:18.557 16534 16554 I Unity   : 
07-04 13:42:19.017 16534 16554 I Unity   : /storage/emulated/0/Android/data/com.RehabImmersive.HGTrainer/HandBall/1/config.json
07-04 13:42:19.017 16534 16554 I Unity   : MenuController:SaveConfiguration()
07-04 13:42:19.017 16534 16554 I Unity   : UnityEngine.Events.UnityEvent:Invoke()
07-04 13:42:19.017 16534 16554 I Unity   : UnityEngine.EventSystems.ExecuteEvents:Execute(GameObject, BaseEventData, EventFunction`1)
07-04 13:42:19.017 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMousePress(MouseButtonEventData)
07-04 13:42:19.017 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:ProcessMouseEvent(MouseState)
07-04 13:42:19.017 16534 16554 I Unity   : UnityEngine.EventSystems.OVRInputModule:Process()
07-04 13:42:19.017 16534 16554 I Unity   : 
07-04 13:42:19.306 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:19.306 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:19.306 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:19.306 16534 16554 I Unity   : 
07-04 13:42:20.029 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:20.029 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:20.029 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:20.029 16534 16554 I Unity   : 
07-04 13:42:20.752 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:20.752 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:20.752 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:20.752 16534 16554 I Unity   : 
07-04 13:42:21.480 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:21.480 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:21.480 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:21.480 16534 16554 I Unity   : 
07-04 13:42:22.208 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:22.208 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:22.208 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:22.208 16534 16554 I Unity   : 
07-04 13:42:22.919 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:22.919 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:22.919 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:22.919 16534 16554 I Unity   : 
07-04 13:42:23.616 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:23.616 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:23.616 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:23.616 16534 16554 I Unity   : 
07-04 13:42:24.324 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:24.324 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:24.324 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:24.324 16534 16554 I Unity   : 
07-04 13:42:25.053 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:25.053 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:25.053 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:25.053 16534 16554 I Unity   : 
07-04 13:42:25.818 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:25.818 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:25.818 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:25.818 16534 16554 I Unity   : 
07-04 13:42:26.576 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:26.576 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:26.576 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:26.576 16534 16554 I Unity   : 
07-04 13:42:27.336 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:27.336 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:27.336 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:27.336 16534 16554 I Unity   : 
07-04 13:42:28.099 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:28.099 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:28.099 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:28.099 16534 16554 I Unity   : 
07-04 13:42:28.832 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:28.832 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:28.832 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:28.832 16534 16554 I Unity   : 
07-04 13:42:29.529 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:29.529 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:29.529 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:29.529 16534 16554 I Unity   : 
07-04 13:42:30.286 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:30.286 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:30.286 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:30.286 16534 16554 I Unity   : 
07-04 13:42:31.052 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:31.052 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:31.052 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:31.052 16534 16554 I Unity   : 
07-04 13:42:31.824 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:31.824 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:31.824 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:31.824 16534 16554 I Unity   : 
07-04 13:42:32.589 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:32.589 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:32.589 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:32.589 16534 16554 I Unity   : 
07-04 13:42:33.353 16534 16554 I Unity   : SENDER - Capturing frame
07-04 13:42:33.353 16534 16554 I Unity   : <CaptureFrames>d__12:MoveNext()
07-04 13:42:33.353 16534 16554 I Unity   : UnityEngine.SetupCoroutine:InvokeMoveNext(IEnumerator, IntPtr)
07-04 13:42:33.353 16534 16554 I Unity   : 
07-04 13:42:34.113 16534 16554 I Unity   : SENDER - Capturing frame
